PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCMS_ENT 00059069	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	30 Sep 1974		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Nest-site P-B	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059070	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	15 Sep 1974		E. G. Rajotte	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013			GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059071	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	07 Oct 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		AM; Tub Point	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00059072	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	07 Oct 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		AM; Tub Point	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00059073	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	07 Oct 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		AM; Tub Point	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00059074	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	07 Oct 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Nest area; AM; Tub Point	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059075	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	07 Oct 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Nest area; AM; Tub Point	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059076	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	19 Oct 1974		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Nest site P-B	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059077	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	15 Sep 1974		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Nest site P-A	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059078	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	20 Sep 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		11:20-13:30	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Polygonaceae	Polygonum	sp.				associated with			NO
UCMS_ENT 00059079	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	20 Sep 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		11:20-13:30	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Polygonaceae	Polygonum	sp.				associated with			NO
UCMS_ENT 00059080	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	17 Sep 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		P.M.	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00059081	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	17 Sep 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		P.M.	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00059082	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	05 Sep 1975		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Pier site	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059083	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	15 Sep 1974		G. I. Stage	Adult Female	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Nest-site P-A	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059084	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	09 Sep 1975		B. Silva	Mixed	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Mated pair on one pin	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059085	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	09 Sep 1975		B. Silva	Mixed	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Mated pair on one pin	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059086	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	15 Sep 1974		G. I. Stage	Mixed	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Mated pair on one pin; Nest site P-A	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059087	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	15 Sep 1974		G. I. Stage	Mixed	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Mated pair on one pin; Nest site P-A	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00059088	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	30 Sep 1974		unknown	Mixed	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Mated pair on one pin	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00059089	Andrena	asteris	USA	Massachusetts	Dukes	Penikese Island (Elizabeth Islands)	41.45055	-70.92194	30 Sep 1974		unknown	Mixed	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		Mated pair on one pin	GPS not on every label, differ very slightly on some		Netting	Pinned	1	Label		18	60	Google Earth		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sempervirens				associated with			NO
UCMS_ENT 00060526	Andrena	asteris	USA	Massachusetts	Dukes	Naushon Island (Elizabeth Islands)	41.50200	-70.70700	14 Sep 2010		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	G. I. Stage		Det. confirmed by J. S. Ascher 2013		plotted to center of inhabited eastern part of island		Netting	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	tenuifolia				associated with			NO
UCMS_ENT 00060527	Andrena	asteris	USA	Massachusetts	Dukes	Naushon Island (Elizabeth Islands)	41.50200	-70.70700	11 Sep 2010		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013			plotted to center of inhabited eastern part of island		Netting	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sp.				associated with			NO
UCMS_ENT 00060528	Andrena	asteris	USA	Massachusetts	Dukes	Naushon Island (Elizabeth Islands)	41.50200	-70.70700	11 Sep 2010		S. Kent	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013			plotted to center of inhabited eastern part of island		Netting	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	sp.				associated with			NO
UCMS_ENT 00060529	Andrena	asteris	USA	Massachusetts	Dukes	Naushon Island (Elizabeth Islands)	41.50200	-70.70700	14 Sep 2010		G. I. Stage	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013			plotted to center of inhabited eastern part of island		Netting	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini			Asteraceae	Solidago	tenuifolia				associated with			NO
UCMS_ENT 00060743	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060744	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060745	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060746	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060747	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060748	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060749	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060750	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
UCMS_ENT 00060751	Andrena	asteris	USA	Massachusetts	Nantucket	Nantucket	41.28333	-70.09944	16 Sep 2010		F. Leeder	Adult Male	UCMS	Data citation: Digital Bee Collections Network, 2014 (and updates). Version: <download date>. National Science Foundation grant DBI 0956388; Contact: Ascher, John S. (dbsajs@nus.edu.sg)	None	J. S. Ascher	2013		A. Asteris Nest Site #1			Pan Trap	Pinned	1	Gazetteer		13	43	Unknown		NO	NO	NO	NO	NO			Andrenidae	Andreninae	Andrenini												NO
